Indicador;Comunidad autónoma;periodo;Total
Gasto medio por persona (Euros);Canarias;2008;81,4
Gasto medio por persona (Euros);Canarias;2007;86,2
Gasto medio por persona (Euros);Canarias;2006;71,7
Gasto medio por persona (Euros);Cantabria;2023;144,0
Gasto medio por persona (Euros);Cantabria;2022;118,0
Gasto medio por persona (Euros);Cantabria;2021;94,1
Gasto medio por persona (Euros);Cantabria;2020;50,4
Gasto medio por persona (Euros);Cantabria;2019;122,9
Gasto medio por persona (Euros);Cantabria;2018;115,6
Gasto medio por persona (Euros);Cantabria;2017;183,6
Gasto medio por persona (Euros);Cantabria;2016;78,6
Gasto medio por persona (Euros);Cantabria;2015;68,3
Gasto medio por persona (Euros);Cantabria;2014;75,9
Gasto medio por persona (Euros);Cantabria;2013;95,3
Gasto medio por persona (Euros);Cantabria;2012;73,8
Gasto medio por persona (Euros);Cantabria;2011;87,3
Gasto medio por persona (Euros);Cantabria;2010;74,6
Gasto medio por persona (Euros);Cantabria;2009;120,2
Gasto medio por persona (Euros);Cantabria;2008;99,8
Gasto medio por persona (Euros);Cantabria;2007;62,8
Gasto medio por persona (Euros);Cantabria;2006;69,2
Gasto medio por persona (Euros);Castilla y León;2023;92,2
Gasto medio por persona (Euros);Castilla y León;2022;132,0
Gasto medio por persona (Euros);Castilla y León;2021;77,3
Gasto medio por persona (Euros);Castilla y León;2020;64,6
Gasto medio por persona (Euros);Castilla y León;2019;111,7
Gasto medio por persona (Euros);Castilla y León;2018;101,2
Gasto medio por persona (Euros);Castilla y León;2017;111,4
Gasto medio por persona (Euros);Castilla y León;2016;111,6
Gasto medio por persona (Euros);Castilla y León;2015;86,9
Gasto medio por persona (Euros);Castilla y León;2014;85,6
Gasto medio por persona (Euros);Castilla y León;2013;113,3
Gasto medio por persona (Euros);Castilla y León;2012;70,7
Gasto medio por persona (Euros);Castilla y León;2011;90,5
Gasto medio por persona (Euros);Castilla y León;2010;103,7
Gasto medio por persona (Euros);Castilla y León;2009;83,5
Gasto medio por persona (Euros);Castilla y León;2008;89,2
Gasto medio por persona (Euros);Castilla y León;2007;79,0
Gasto medio por persona (Euros);Castilla y León;2006;78,8
Gasto medio por persona (Euros);Castilla-La Mancha;2023;120,6
Gasto medio por persona (Euros);Castilla-La Mancha;2022;87,0
Gasto medio por persona (Euros);Castilla-La Mancha;2021;34,0
Gasto medio por persona (Euros);Castilla-La Mancha;2020;44,2
Gasto medio por persona (Euros);Castilla-La Mancha;2019;96,6
Gasto medio por persona (Euros);Castilla-La Mancha;2018;71,0
Gasto medio por persona (Euros);Castilla-La Mancha;2017;77,7
Gasto medio por persona (Euros);Castilla-La Mancha;2016;80,7
Gasto medio por persona (Euros);Castilla-La Mancha;2015;72,3
Gasto medio por persona (Euros);Castilla-La Mancha;2014;86,2
Gasto medio por persona (Euros);Castilla-La Mancha;2013;75,1
Gasto medio por persona (Euros);Castilla-La Mancha;2012;66,3
Gasto medio por persona (Euros);Castilla-La Mancha;2011;70,6
Gasto medio por persona (Euros);Castilla-La Mancha;2010;60,5
Gasto medio por persona (Euros);Castilla-La Mancha;2009;57,1
Gasto medio por persona (Euros);Castilla-La Mancha;2008;62,8
Gasto medio por persona (Euros);Castilla-La Mancha;2007;61,6
Gasto medio por persona (Euros);Castilla-La Mancha;2006;51,0
Gasto medio por persona (Euros);Cataluña;2023;124,2
Gasto medio por persona (Euros);Cataluña;2022;124,0
Gasto medio por persona (Euros);Cataluña;2021;104,6
Gasto medio por persona (Euros);Cataluña;2020;74,8
Gasto medio por persona (Euros);Cataluña;2019;162,0
Gasto medio por persona (Euros);Cataluña;2018;145,4
Gasto medio por persona (Euros);Cataluña;2017;148,0
Gasto medio por persona (Euros);Cataluña;2016;116,8
Gasto medio por persona (Euros);Cataluña;2015;98,6
Gasto medio por persona (Euros);Cataluña;2014;99,9
Gasto medio por persona (Euros);Cataluña;2013;97,6
Gasto medio por persona (Euros);Cataluña;2012;92,8
Gasto medio por persona (Euros);Cataluña;2011;112,2
Gasto medio por persona (Euros);Cataluña;2010;102,0
Gasto medio por persona (Euros);Cataluña;2009;106,1
Gasto medio por persona (Euros);Cataluña;2008;99,4
Gasto medio por persona (Euros);Cataluña;2007;110,2
Gasto medio por persona (Euros);Cataluña;2006;80,7
Gasto medio por persona (Euros);Comunitat Valenciana;2023;146,9
Gasto medio por persona (Euros);Comunitat Valenciana;2022;139,6
Gasto medio por persona (Euros);Comunitat Valenciana;2021;103,8
Gasto medio por persona (Euros);Comunitat Valenciana;2020;89,0
Gasto medio por persona (Euros);Comunitat Valenciana;2019;147,0
Gasto medio por persona (Euros);Comunitat Valenciana;2018;122,3
Gasto medio por persona (Euros);Comunitat Valenciana;2017;135,7
Gasto medio por persona (Euros);Comunitat Valenciana;2016;85,9
Gasto medio por persona (Euros);Comunitat Valenciana;2015;94,7
Gasto medio por persona (Euros);Comunitat Valenciana;2014;78,3
Gasto medio por persona (Euros);Comunitat Valenciana;2013;115,8
Gasto medio por persona (Euros);Comunitat Valenciana;2012;125,9
Gasto medio por persona (Euros);Comunitat Valenciana;2011;89,6
Gasto medio por persona (Euros);Comunitat Valenciana;2010;86,9
Gasto medio por persona (Euros);Comunitat Valenciana;2009;92,6
Gasto medio por persona (Euros);Comunitat Valenciana;2008;99,4
Gasto medio por persona (Euros);Comunitat Valenciana;2007;122,4
Gasto medio por persona (Euros);Comunitat Valenciana;2006;108,7
Gasto medio por persona (Euros);Extremadura;2023;78,4
Gasto medio por persona (Euros);Extremadura;2022;91,6
Gasto medio por persona (Euros);Extremadura;2021;78,5
Gasto medio por persona (Euros);Extremadura;2020;72,6
Gasto medio por persona (Euros);Extremadura;2019;75,8
Gasto medio por persona (Euros);Extremadura;2018;102,8
Gasto medio por persona (Euros);Extremadura;2017;64,9
Gasto medio por persona (Euros);Extremadura;2016;77,5
Gasto medio por persona (Euros);Extremadura;2015;69,3
Gasto medio por persona (Euros);Extremadura;2014;60,6
Gasto medio por persona (Euros);Extremadura;2013;61,5
Gasto medio por persona (Euros);Extremadura;2012;69,2
Gasto medio por persona (Euros);Extremadura;2011;72,8
Gasto medio por persona (Euros);Extremadura;2010;64,6
Gasto medio por persona (Euros);Extremadura;2009;43,1
Gasto medio por persona (Euros);Extremadura;2008;52,7
Gasto medio por persona (Euros);Extremadura;2007;50,0
Gasto medio por persona (Euros);Extremadura;2006;50,2
Gasto medio por persona (Euros);Galicia;2023;123,9
Gasto medio por persona (Euros);Galicia;2022;146,3
Gasto medio por persona (Euros);Galicia;2021;98,7
Gasto medio por persona (Euros);Galicia;2020;64,6
Gasto medio por persona (Euros);Galicia;2019;80,7
Gasto medio por persona (Euros);Galicia;2018;83,4
Gasto medio por persona (Euros);Galicia;2017;102,2
Gasto medio por persona (Euros);Galicia;2016;89,0
Gasto medio por persona (Euros);Galicia;2015;85,8
Gasto medio por persona (Euros);Galicia;2014;67,1
Gasto medio por persona (Euros);Galicia;2013;62,0
Gasto medio por persona (Euros);Galicia;2012;81,4
Gasto medio por persona (Euros);Galicia;2011;63,9
Gasto medio por persona (Euros);Galicia;2010;70,4
Gasto medio por persona (Euros);Galicia;2009;88,5
Gasto medio por persona (Euros);Galicia;2008;69,2
Gasto medio por persona (Euros);Galicia;2007;88,9
Gasto medio por persona (Euros);Galicia;2006;95,4
Gasto medio por persona (Euros);Madrid (Comunidad de);2023;128,0
Gasto medio por persona (Euros);Madrid (Comunidad de);2022;129,6
Gasto medio por persona (Euros);Madrid (Comunidad de);2021;107,2
Gasto medio por persona (Euros);Madrid (Comunidad de);2020;78,0
Gasto medio por persona (Euros);Madrid (Comunidad de);2019;145,0
Gasto medio por persona (Euros);Madrid (Comunidad de);2018;116,3
Gasto medio por persona (Euros);Madrid (Comunidad de);2017;125,2
Gasto medio por persona (Euros);Madrid (Comunidad de);2016;122,0
Gasto medio por persona (Euros);Madrid (Comunidad de);2015;93,5
Gasto medio por persona (Euros);Madrid (Comunidad de);2014;95,3
Gasto medio por persona (Euros);Madrid (Comunidad de);2013;104,2
Gasto medio por persona (Euros);Madrid (Comunidad de);2012;114,8
Gasto medio por persona (Euros);Madrid (Comunidad de);2011;137,1
Gasto medio por persona (Euros);Madrid (Comunidad de);2010;133,1
Gasto medio por persona (Euros);Madrid (Comunidad de);2009;109,0
Gasto medio por persona (Euros);Madrid (Comunidad de);2008;123,8
Gasto medio por persona (Euros);Madrid (Comunidad de);2007;114,8
Gasto medio por persona (Euros);Madrid (Comunidad de);2006;102,3
Gasto medio por persona (Euros);Murcia (Región de);2023;118,0
Gasto medio por persona (Euros);Murcia (Región de);2022;115,7
Gasto medio por persona (Euros);Murcia (Región de);2021;67,7
Gasto medio por persona (Euros);Murcia (Región de);2020;67,1
Gasto medio por persona (Euros);Murcia (Región de);2019;117,7
Gasto medio por persona (Euros);Murcia (Región de);2018;138,7
Gasto medio por persona (Euros);Murcia (Región de);2017;142,2
Gasto medio por persona (Euros);Murcia (Región de);2016;95,2
Gasto medio por persona (Euros);Murcia (Región de);2015;93,5
Gasto medio por persona (Euros);Murcia (Región de);2014;84,8
Gasto medio por persona (Euros);Murcia (Región de);2013;78,7
Gasto medio por persona (Euros);Murcia (Región de);2012;84,1
Gasto medio por persona (Euros);Murcia (Región de);2011;87,7
Gasto medio por persona (Euros);Murcia (Región de);2010;76,2
Gasto medio por persona (Euros);Murcia (Región de);2009;69,2
Gasto medio por persona (Euros);Murcia (Región de);2008;74,4
Gasto medio por persona (Euros);Murcia (Región de);2007;94,1
Gasto medio por persona (Euros);Murcia (Región de);2006;82,9
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2023;261,8
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2022;217,6
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2021;207,6
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2020;133,2
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2019;182,4
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2018;189,7
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2017;195,3
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2016;145,9
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2015;172,3
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2014;157,2
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2013;173,0
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2012;177,6
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2011;155,1
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2010;153,6
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2009;141,8
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2008;147,6
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2007;170,0
Gasto medio por persona (Euros);Navarra (Comunidad Foral de);2006;146,0
Gasto medio por persona (Euros);País Vasco;2023;177,3
Gasto medio por persona (Euros);País Vasco;2022;150,2
Gasto medio por persona (Euros);País Vasco;2021;121,1
Gasto medio por persona (Euros);País Vasco;2020;110,0
Gasto medio por persona (Euros);País Vasco;2019;126,1
Gasto medio por persona (Euros);País Vasco;2018;170,0
Gasto medio por persona (Euros);País Vasco;2017;153,3
Gasto medio por persona (Euros);País Vasco;2016;140,8
Gasto medio por persona (Euros);País Vasco;2015;145,1
Gasto medio por persona (Euros);País Vasco;2014;136,1
Gasto medio por persona (Euros);País Vasco;2013;146,8
Gasto medio por persona (Euros);País Vasco;2012;141,4
Gasto medio por persona (Euros);País Vasco;2011;132,2
Gasto medio por persona (Euros);País Vasco;2010;136,7
Gasto medio por persona (Euros);País Vasco;2009;138,0
Gasto medio por persona (Euros);País Vasco;2008;115,1
Gasto medio por persona (Euros);País Vasco;2007;131,0
Gasto medio por persona (Euros);País Vasco;2006;107,7
Gasto medio por persona (Euros);Rioja (La);2023;242,9
Gasto medio por persona (Euros);Rioja (La);2022;176,3
Gasto medio por persona (Euros);Rioja (La);2021;112,6
Gasto medio por persona (Euros);Rioja (La);2020;99,7
Gasto medio por persona (Euros);Rioja (La);2019;139,3
Gasto medio por persona (Euros);Rioja (La);2018;144,9
Gasto medio por persona (Euros);Rioja (La);2017;116,4
Gasto medio por persona (Euros);Rioja (La);2016;112,8
Gasto medio por persona (Euros);Rioja (La);2015;122,5
Gasto medio por persona (Euros);Rioja (La);2014;100,1
Gasto medio por persona (Euros);Rioja (La);2013;83,1
Gasto medio por persona (Euros);Rioja (La);2012;79,6
Gasto medio por persona (Euros);Rioja (La);2011;82,2
Gasto medio por persona (Euros);Rioja (La);2010;93,4
Gasto medio por persona (Euros);Rioja (La);2009;81,0
Gasto medio por persona (Euros);Rioja (La);2008;60,2
Gasto medio por persona (Euros);Rioja (La);2007;95,5
Gasto medio por persona (Euros);Rioja (La);2006;59,9
Gasto medio por persona (Euros);Ceuta y Melilla;2023;..
Gasto medio por persona (Euros);Ceuta y Melilla;2022;..
Gasto medio por persona (Euros);Ceuta y Melilla;2021;..
Gasto medio por persona (Euros);Ceuta y Melilla;2020;..
Gasto medio por persona (Euros);Ceuta y Melilla;2019;..
Gasto medio por persona (Euros);Ceuta y Melilla;2018;..
Gasto medio por persona (Euros);Ceuta y Melilla;2017;..
Gasto medio por persona (Euros);Ceuta y Melilla;2016;..
Gasto medio por persona (Euros);Ceuta y Melilla;2015;..
Gasto medio por persona (Euros);Ceuta y Melilla;2014;..
Gasto medio por persona (Euros);Ceuta y Melilla;2013;..
Gasto medio por persona (Euros);Ceuta y Melilla;2012;..
Gasto medio por persona (Euros);Ceuta y Melilla;2011;..
Gasto medio por persona (Euros);Ceuta y Melilla;2010;..
Gasto medio por persona (Euros);Ceuta y Melilla;2009;..
Gasto medio por persona (Euros);Ceuta y Melilla;2008;..
Gasto medio por persona (Euros);Ceuta y Melilla;2007;..
Gasto medio por persona (Euros);Ceuta y Melilla;2006;..
