Tipo de indicador;Actividad económica;Sexo;Periodo;Total
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 09;100.674
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 08;97.236
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 07;99.611
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 06;99.429
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 05;102.643
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 04;108.646
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 03;108.560
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 02;108.281
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 01;107.164
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 12;106.602
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 11;105.226
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 10;103.204
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 09;93.727
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 08;91.004
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 07;93.293
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 06;93.074
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 05;93.377
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 04;95.063
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 03;94.821
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 02;93.086
TOTAL;931 Actividades deportivas;Hombres;2021. Mes 01;92.075
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 12;93.204
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 11;92.545
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 10;92.522
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 09;85.156
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 08;84.062
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 07;85.734
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 06;86.752
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 05;90.122
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 04;91.767
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 03;93.666
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 02;103.399
TOTAL;931 Actividades deportivas;Hombres;2020. Mes 01;101.735
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 12;101.506
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 11;100.496
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 10;97.533
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 09;88.049
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 08;87.409
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 07;87.753
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 06;93.964
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 05;91.871
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 04;96.949
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 03;98.124
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 02;97.433
TOTAL;931 Actividades deportivas;Hombres;2019. Mes 01;96.052
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 12;82.081
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 11;81.092
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 10;79.381
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 09;70.550
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 08;65.962
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 07;69.996
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 06;73.938
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 05;75.798
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 04;76.866
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 03;77.360
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 02;76.883
TOTAL;931 Actividades deportivas;Mujeres;2025. Mes 01;75.960
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 12;76.250
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 11;75.136
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 10;73.681
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 09;65.886
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 08;62.257
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 07;65.080
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 06;69.687
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 05;69.523
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 04;72.110
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 03;73.120
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 02;72.180
TOTAL;931 Actividades deportivas;Mujeres;2024. Mes 01;71.359
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 12;71.380
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 11;70.358
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 10;69.218
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 09;62.058
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 08;57.895
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 07;61.293
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 06;64.473
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 05;66.349
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 04;68.771
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 03;68.657
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 02;68.695
TOTAL;931 Actividades deportivas;Mujeres;2023. Mes 01;67.849
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 12;67.608
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 11;66.599
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 10;65.383
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 09;57.510
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 08;54.390
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 07;59.731
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 06;61.114
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 05;61.884
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 04;64.027
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 03;63.835
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 02;63.664
TOTAL;931 Actividades deportivas;Mujeres;2022. Mes 01;62.969
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 12;63.005
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 11;62.128
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 10;60.914
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 09;52.890
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 08;51.033
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 07;55.609
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 06;56.944
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 05;54.877
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 04;55.270
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 03;55.475
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 02;54.601
TOTAL;931 Actividades deportivas;Mujeres;2021. Mes 01;54.275
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 12;55.259
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 11;55.336
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 10;55.756
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 09;50.920
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 08;50.269
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 07;52.264
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 06;53.163
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 05;56.344
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 04;57.476
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 03;58.630
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 02;65.378
TOTAL;931 Actividades deportivas;Mujeres;2020. Mes 01;64.239
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 12;64.249
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 11;63.586
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 10;61.317
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 09;53.165
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 08;51.292
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 07;54.083
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 06;59.144
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 05;58.754
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 04;61.553
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 03;62.372
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 02;61.932
TOTAL;931 Actividades deportivas;Mujeres;2019. Mes 01;60.902
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 12;1.441
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 11;1.540
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 10;1.536
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 09;1.522
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 08;1.570
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 07;1.530
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 06;1.533
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 05;1.545
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 04;1.533
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 03;1.533
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 02;1.512
Régimen General;323 Fabricación de artículos de deporte;Total;2025. Mes 01;1.391
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 12;1.373
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 11;1.497
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 10;1.467
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 09;1.464
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 08;1.447
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 07;1.467
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 06;1.481
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 05;1.481
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 04;1.616
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 03;1.617
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 02;1.542
Régimen General;323 Fabricación de artículos de deporte;Total;2024. Mes 01;1.486
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 12;1.461
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 11;1.572
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 10;1.557
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 09;1.576
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 08;1.612
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 07;1.627
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 06;1.628
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 05;1.627
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 04;1.636
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 03;1.630
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 02;1.640
Régimen General;323 Fabricación de artículos de deporte;Total;2023. Mes 01;1.533
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 12;1.530
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 11;1.652
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 10;1.627
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 09;1.614
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 08;1.607
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 07;1.634
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 06;1.635
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 05;1.628
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 04;1.629
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 03;1.617
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 02;1.598
Régimen General;323 Fabricación de artículos de deporte;Total;2022. Mes 01;1.563
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 12;1.490
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 11;1.539
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 10;1.510
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 09;1.488
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 08;1.467
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 07;1.501
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 06;1.483
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 05;1.468
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 04;1.419
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 03;1.394
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 02;1.330
Régimen General;323 Fabricación de artículos de deporte;Total;2021. Mes 01;1.302
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 12;1.254
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 11;1.289
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 10;1.319
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 09;1.297
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 08;1.276
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 07;1.274
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 06;1.252
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 05;1.245
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 04;1.239
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 03;1.264
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 02;1.280
Régimen General;323 Fabricación de artículos de deporte;Total;2020. Mes 01;1.235
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 12;1.210
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 11;1.279
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 10;1.327
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 09;1.326
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 08;1.312
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 07;1.336
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 06;1.326
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 05;1.324
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 04;1.314
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 03;1.300
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 02;1.289
Régimen General;323 Fabricación de artículos de deporte;Total;2019. Mes 01;1.279
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 12;941
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 11;981
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 10;979
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 09;971
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 08;995
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 07;971
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 06;974
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 05;981
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 04;962
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 03;964
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 02;953
Régimen General;323 Fabricación de artículos de deporte;Hombres;2025. Mes 01;916
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 12;908
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 11;950
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 10;946
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 09;945
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 08;929
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 07;944
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 06;949
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 05;950
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 04;1.076
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 03;1.079
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 02;1.043
Régimen General;323 Fabricación de artículos de deporte;Hombres;2024. Mes 01;1.023
Régimen General;323 Fabricación de artículos de deporte;Hombres;2023. Mes 12;1.008
Régimen General;323 Fabricación de artículos de deporte;Hombres;2023. Mes 11;1.052
