Tipo de indicador;Actividad económica;Sexo;Periodo;Total
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2023. Mes 01;11.895
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 12;11.799
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 11;11.634
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 10;11.535
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 09;11.054
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 08;10.698
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 07;10.867
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 06;11.280
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 05;11.349
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 04;11.244
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 03;11.200
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 02;11.070
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2022. Mes 01;10.963
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 12;10.927
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 11;10.862
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 10;10.686
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 09;10.261
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 08;10.005
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 07;10.088
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 06;10.218
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 05;10.112
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 04;9.944
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 03;9.788
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 02;9.606
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2021. Mes 01;9.578
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 12;9.566
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 11;9.458
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 10;9.426
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 09;9.271
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 08;9.195
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 07;9.295
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 06;9.212
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 05;9.071
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 04;9.047
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 03;9.180
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 02;9.356
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2020. Mes 01;9.164
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 12;9.094
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 11;8.995
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 10;8.383
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 09;7.970
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 08;8.177
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 07;8.455
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 06;8.615
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 05;8.576
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 04;8.566
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 03;8.578
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 02;8.486
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Total;2019. Mes 01;8.330
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 12;9.281
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 11;9.161
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 10;9.045
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 09;8.767
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 08;8.458
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 07;8.550
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 06;8.635
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 05;8.600
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 04;8.565
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 03;8.535
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 02;8.454
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2025. Mes 01;8.317
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 12;8.207
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 11;8.092
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 10;8.022
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 09;7.753
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024- Mes 08;7.602
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024- Mes 07;7.602
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 06;7.685
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 05;7.641
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 04;7.562
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 03;7.526
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 02;7.445
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2024. Mes 01;7.312
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 12;7.237
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 11;7.148
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 10;7.092
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 09;6.924
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 08;6.752
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 07;6.826
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 06;6.938
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 05;6.919
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 04;6.885
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 03;6.876
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 02;6.809
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2023. Mes 01;6.758
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 12;6.715
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 11;6.593
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 10;6.555
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 09;6.381
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 08;6.235
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 07;6.325
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 06;6.484
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 05;6.474
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 04;6.401
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 03;6.391
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 02;6.297
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2022. Mes 01;6.243
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 12;6.235
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 11;6.191
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 10;6.098
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 09;5.923
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 08;5.813
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 07;5.872
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 06;5.899
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 05;5.808
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 04;5.702
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 03;5.614
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 02;5.503
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2021. Mes 01;5.500
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 12;5.482
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 11;5.412
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 10;5.397
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 09;5.344
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 08;5.317
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 07;5.354
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 06;5.255
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 05;5.131
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 04;5.097
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 03;5.174
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 02;5.273
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2020. Mes 01;5.175
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 12;5.115
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 11;5.086
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 10;4.869
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 09;4.683
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 08;4.798
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 07;4.892
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 06;4.945
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 05;4.914
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 04;4.908
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 03;4.932
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 02;4.882
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Hombres;2019. Mes 01;4.791
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 12;7.332
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 11;7.292
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 10;7.206
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 09;6.858
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 08;6.465
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 07;6.549
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 06;6.769
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 05;6.807
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 04;6.741
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 03;6.723
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 02;6.641
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2025. Mes 01;6.529
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 12;6.463
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 11;6.453
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 10;6.375
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 09;6.068
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024- Mes 08;5.822
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024- Mes 07;5.822
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 06;6.040
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 05;6.090
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 04;6.023
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 03;5.956
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 02;5.896
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2024. Mes 01;5.798
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 12;5.729
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 11;5.726
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 10;5.670
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 09;5.287
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 08;5.005
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 07;5.088
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 06;5.310
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 05;5.396
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 04;5.336
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 03;5.292
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 02;5.225
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2023. Mes 01;5.137
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 12;5.084
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 11;5.041
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 10;4.980
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 09;4.673
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 08;4.463
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 07;4.542
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 06;4.796
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 05;4.875
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 04;4.843
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 03;4.809
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 02;4.773
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2022. Mes 01;4.720
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 12;4.692
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 11;4.671
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 10;4.588
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 09;4.338
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 08;4.192
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 07;4.216
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 06;4.319
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 05;4.304
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 04;4.242
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 03;4.174
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 02;4.103
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2021. Mes 01;4.078
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 12;4.084
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 11;4.046
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 10;4.029
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 09;3.927
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 08;3.878
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 07;3.941
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 06;3.957
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 05;3.940
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 04;3.950
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 03;4.006
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 02;4.083
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2020. Mes 01;3.989
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 12;3.979
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 11;3.909
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 10;3.514
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 09;3.287
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 08;3.379
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 07;3.563
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 06;3.670
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 05;3.662
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 04;3.658
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 03;3.646
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 02;3.604
Régimen Especial de Trabajadores Autónomos;85.51 Educación deportiva y recreativa;Mujeres;2019. Mes 01;3.539
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 12;4.206
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 11;4.193
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 10;4.169
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 09;4.120
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 08;4.164
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 07;4.170
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 06;4.139
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 05;4.075
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 04;4.059
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 03;4.020
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 02;3.985
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2025. Mes 01;3.960
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 12;3.964
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 11;3.952
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 10;3.963
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 09;3.921
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024- Mes 08;3.935
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024- Mes 07;3.935
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 06;3.897
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 05;3.815
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 04;3.779
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 03;3.731
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 02;3.710
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2024. Mes 01;3.677
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 12;3.675
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 11;3.639
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 10;3.621
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 09;3.584
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 08;3.638
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 07;3.654
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 06;3.617
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 05;3.530
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 04;3.496
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 03;3.473
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 02;3.447
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2023. Mes 01;3.427
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 12;3.427
