Indicador;Comunidad autónoma;periodo;Total
Porcentaje (Del total de empresas);Andalucía;2012;15,1
Porcentaje (Del total de empresas);Andalucía;2011;15,1
Porcentaje (Del total de empresas);Andalucía;2010;15,1
Porcentaje (Del total de empresas);Andalucía;2009;15,2
Porcentaje (Del total de empresas);Andalucía;2008;15,3
Porcentaje (Del total de empresas);Aragón;2024;2,6
Porcentaje (Del total de empresas);Aragón;2023;2,6
Porcentaje (Del total de empresas);Aragón;2022;2,6
Porcentaje (Del total de empresas);Aragón;2021;2,6
Porcentaje (Del total de empresas);Aragón;2020;2,7
Porcentaje (Del total de empresas);Aragón;2019;2,7
Porcentaje (Del total de empresas);Aragón;2018;2,7
Porcentaje (Del total de empresas);Aragón;2017;2,8
Porcentaje (Del total de empresas);Aragón;2016;2,8
Porcentaje (Del total de empresas);Aragón;2015;2,8
Porcentaje (Del total de empresas);Aragón;2014;2,8
Porcentaje (Del total de empresas);Aragón;2013;2,8
Porcentaje (Del total de empresas);Aragón;2012;2,8
Porcentaje (Del total de empresas);Aragón;2011;2,8
Porcentaje (Del total de empresas);Aragón;2010;2,8
Porcentaje (Del total de empresas);Aragón;2009;2,8
Porcentaje (Del total de empresas);Aragón;2008;2,8
Porcentaje (Del total de empresas);Asturias, Principado de;2024;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2023;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2022;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2021;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2020;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2019;2,0
Porcentaje (Del total de empresas);Asturias, Principado de;2018;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2017;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2016;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2015;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2014;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2013;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2012;2,2
Porcentaje (Del total de empresas);Asturias, Principado de;2011;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2010;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2009;2,1
Porcentaje (Del total de empresas);Asturias, Principado de;2008;2,1
Porcentaje (Del total de empresas);Balears, Illes;2024;3,1
Porcentaje (Del total de empresas);Balears, Illes;2023;3,0
Porcentaje (Del total de empresas);Balears, Illes;2022;3,0
Porcentaje (Del total de empresas);Balears, Illes;2021;2,9
Porcentaje (Del total de empresas);Balears, Illes;2020;2,9
Porcentaje (Del total de empresas);Balears, Illes;2019;2,9
Porcentaje (Del total de empresas);Balears, Illes;2018;2,9
Porcentaje (Del total de empresas);Balears, Illes;2017;2,8
Porcentaje (Del total de empresas);Balears, Illes;2016;2,8
Porcentaje (Del total de empresas);Balears, Illes;2015;2,7
Porcentaje (Del total de empresas);Balears, Illes;2014;2,7
Porcentaje (Del total de empresas);Balears, Illes;2013;2,7
Porcentaje (Del total de empresas);Balears, Illes;2012;2,7
Porcentaje (Del total de empresas);Balears, Illes;2011;2,7
Porcentaje (Del total de empresas);Balears, Illes;2010;2,7
Porcentaje (Del total de empresas);Balears, Illes;2009;2,7
Porcentaje (Del total de empresas);Balears, Illes;2008;2,7
Porcentaje (Del total de empresas);Canarias;2024;4,4
Porcentaje (Del total de empresas);Canarias;2023;4,3
Porcentaje (Del total de empresas);Canarias;2022;4,4
Porcentaje (Del total de empresas);Canarias;2021;4,4
Porcentaje (Del total de empresas);Canarias;2020;4,5
Porcentaje (Del total de empresas);Canarias;2019;4,5
Porcentaje (Del total de empresas);Canarias;2018;4,4
Porcentaje (Del total de empresas);Canarias;2017;4,3
Porcentaje (Del total de empresas);Canarias;2016;4,2
Porcentaje (Del total de empresas);Canarias;2015;4,2
Porcentaje (Del total de empresas);Canarias;2014;4,1
Porcentaje (Del total de empresas);Canarias;2013;4,1
Porcentaje (Del total de empresas);Canarias;2012;4,1
Porcentaje (Del total de empresas);Canarias;2011;4,1
Porcentaje (Del total de empresas);Canarias;2010;4,1
Porcentaje (Del total de empresas);Canarias;2009;4,2
Porcentaje (Del total de empresas);Canarias;2008;4,2
Porcentaje (Del total de empresas);Cantabria;2024;1,2
Porcentaje (Del total de empresas);Cantabria;2023;1,2
Porcentaje (Del total de empresas);Cantabria;2022;1,1
Porcentaje (Del total de empresas);Cantabria;2021;1,1
Porcentaje (Del total de empresas);Cantabria;2020;1,1
Porcentaje (Del total de empresas);Cantabria;2019;1,2
Porcentaje (Del total de empresas);Cantabria;2018;1,2
Porcentaje (Del total de empresas);Cantabria;2017;1,2
Porcentaje (Del total de empresas);Cantabria;2016;1,2
Porcentaje (Del total de empresas);Cantabria;2015;1,2
Porcentaje (Del total de empresas);Cantabria;2014;1,2
Porcentaje (Del total de empresas);Cantabria;2013;1,2
Porcentaje (Del total de empresas);Cantabria;2012;1,2
Porcentaje (Del total de empresas);Cantabria;2011;1,2
Porcentaje (Del total de empresas);Cantabria;2010;1,2
Porcentaje (Del total de empresas);Cantabria;2009;1,2
Porcentaje (Del total de empresas);Cantabria;2008;1,2
Porcentaje (Del total de empresas);Castilla y León;2024;4,6
Porcentaje (Del total de empresas);Castilla y León;2023;4,6
Porcentaje (Del total de empresas);Castilla y León;2022;4,6
Porcentaje (Del total de empresas);Castilla y León;2021;4,7
Porcentaje (Del total de empresas);Castilla y León;2020;4,7
Porcentaje (Del total de empresas);Castilla y León;2019;4,8
Porcentaje (Del total de empresas);Castilla y León;2018;4,9
Porcentaje (Del total de empresas);Castilla y León;2017;4,9
Porcentaje (Del total de empresas);Castilla y León;2016;5,0
Porcentaje (Del total de empresas);Castilla y León;2015;5,1
Porcentaje (Del total de empresas);Castilla y León;2014;5,1
Porcentaje (Del total de empresas);Castilla y León;2013;5,2
Porcentaje (Del total de empresas);Castilla y León;2012;5,2
Porcentaje (Del total de empresas);Castilla y León;2011;5,1
Porcentaje (Del total de empresas);Castilla y León;2010;5,1
Porcentaje (Del total de empresas);Castilla y León;2009;5,1
Porcentaje (Del total de empresas);Castilla y León;2008;5,1
Porcentaje (Del total de empresas);Castilla-La Mancha;2024;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2023;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2022;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2021;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2020;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2019;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2018;3,8
Porcentaje (Del total de empresas);Castilla-La Mancha;2017;3,9
Porcentaje (Del total de empresas);Castilla-La Mancha;2016;3,9
Porcentaje (Del total de empresas);Castilla-La Mancha;2015;3,9
Porcentaje (Del total de empresas);Castilla-La Mancha;2014;3,9
Porcentaje (Del total de empresas);Castilla-La Mancha;2013;4,0
Porcentaje (Del total de empresas);Castilla-La Mancha;2012;4,0
Porcentaje (Del total de empresas);Castilla-La Mancha;2011;4,0
Porcentaje (Del total de empresas);Castilla-La Mancha;2010;4,0
Porcentaje (Del total de empresas);Castilla-La Mancha;2009;4,0
Porcentaje (Del total de empresas);Castilla-La Mancha;2008;4,0
Porcentaje (Del total de empresas);Cataluña;2024;18,5
Porcentaje (Del total de empresas);Cataluña;2023;18,4
Porcentaje (Del total de empresas);Cataluña;2022;18,5
Porcentaje (Del total de empresas);Cataluña;2021;18,5
Porcentaje (Del total de empresas);Cataluña;2020;18,5
Porcentaje (Del total de empresas);Cataluña;2019;18,4
Porcentaje (Del total de empresas);Cataluña;2018;18,5
Porcentaje (Del total de empresas);Cataluña;2017;18,6
Porcentaje (Del total de empresas);Cataluña;2016;18,4
Porcentaje (Del total de empresas);Cataluña;2015;18,3
Porcentaje (Del total de empresas);Cataluña;2014;18,5
Porcentaje (Del total de empresas);Cataluña;2013;18,5
Porcentaje (Del total de empresas);Cataluña;2012;18,5
Porcentaje (Del total de empresas);Cataluña;2011;18,5
Porcentaje (Del total de empresas);Cataluña;2010;18,5
Porcentaje (Del total de empresas);Cataluña;2009;18,5
Porcentaje (Del total de empresas);Cataluña;2008;18,3
Porcentaje (Del total de empresas);Comunitat Valenciana;2024;11,1
Porcentaje (Del total de empresas);Comunitat Valenciana;2023;11,0
Porcentaje (Del total de empresas);Comunitat Valenciana;2022;10,9
Porcentaje (Del total de empresas);Comunitat Valenciana;2021;10,9
Porcentaje (Del total de empresas);Comunitat Valenciana;2020;10,9
Porcentaje (Del total de empresas);Comunitat Valenciana;2019;10,8
Porcentaje (Del total de empresas);Comunitat Valenciana;2018;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2017;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2016;10,6
Porcentaje (Del total de empresas);Comunitat Valenciana;2015;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2014;10,6
Porcentaje (Del total de empresas);Comunitat Valenciana;2013;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2012;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2011;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2010;10,7
Porcentaje (Del total de empresas);Comunitat Valenciana;2009;10,8
Porcentaje (Del total de empresas);Comunitat Valenciana;2008;11,0
Porcentaje (Del total de empresas);Extremadura;2024;2,0
Porcentaje (Del total de empresas);Extremadura;2023;2,0
Porcentaje (Del total de empresas);Extremadura;2022;2,0
Porcentaje (Del total de empresas);Extremadura;2021;2,0
Porcentaje (Del total de empresas);Extremadura;2020;2,0
Porcentaje (Del total de empresas);Extremadura;2019;2,0
Porcentaje (Del total de empresas);Extremadura;2018;2,0
Porcentaje (Del total de empresas);Extremadura;2017;2,0
Porcentaje (Del total de empresas);Extremadura;2016;2,0
Porcentaje (Del total de empresas);Extremadura;2015;2,0
Porcentaje (Del total de empresas);Extremadura;2014;2,0
Porcentaje (Del total de empresas);Extremadura;2013;2,0
Porcentaje (Del total de empresas);Extremadura;2012;2,0
Porcentaje (Del total de empresas);Extremadura;2011;2,0
Porcentaje (Del total de empresas);Extremadura;2010;2,0
Porcentaje (Del total de empresas);Extremadura;2009;2,0
Porcentaje (Del total de empresas);Extremadura;2008;2,0
Porcentaje (Del total de empresas);Galicia;2024;5,7
Porcentaje (Del total de empresas);Galicia;2023;5,8
Porcentaje (Del total de empresas);Galicia;2022;5,7
Porcentaje (Del total de empresas);Galicia;2021;5,8
Porcentaje (Del total de empresas);Galicia;2020;5,8
Porcentaje (Del total de empresas);Galicia;2019;6,0
Porcentaje (Del total de empresas);Galicia;2018;6,0
Porcentaje (Del total de empresas);Galicia;2017;6,1
Porcentaje (Del total de empresas);Galicia;2016;6,1
Porcentaje (Del total de empresas);Galicia;2015;6,1
Porcentaje (Del total de empresas);Galicia;2014;6,1
Porcentaje (Del total de empresas);Galicia;2013;6,1
Porcentaje (Del total de empresas);Galicia;2012;6,1
Porcentaje (Del total de empresas);Galicia;2011;6,0
Porcentaje (Del total de empresas);Galicia;2010;6,0
Porcentaje (Del total de empresas);Galicia;2009;6,0
Porcentaje (Del total de empresas);Galicia;2008;5,9
Porcentaje (Del total de empresas);Madrid, Comunidad de;2024;15,8
Porcentaje (Del total de empresas);Madrid, Comunidad de;2023;15,7
Porcentaje (Del total de empresas);Madrid, Comunidad de;2022;16,3
Porcentaje (Del total de empresas);Madrid, Comunidad de;2021;16,2
Porcentaje (Del total de empresas);Madrid, Comunidad de;2020;16,2
Porcentaje (Del total de empresas);Madrid, Comunidad de;2019;16,1
Porcentaje (Del total de empresas);Madrid, Comunidad de;2018;16,1
Porcentaje (Del total de empresas);Madrid, Comunidad de;2017;16,0
Porcentaje (Del total de empresas);Madrid, Comunidad de;2016;16,0
Porcentaje (Del total de empresas);Madrid, Comunidad de;2015;16,0
Porcentaje (Del total de empresas);Madrid, Comunidad de;2014;15,9
Porcentaje (Del total de empresas);Madrid, Comunidad de;2013;15,8
Porcentaje (Del total de empresas);Madrid, Comunidad de;2012;15,6
Porcentaje (Del total de empresas);Madrid, Comunidad de;2011;15,4
Porcentaje (Del total de empresas);Madrid, Comunidad de;2010;15,3
Porcentaje (Del total de empresas);Madrid, Comunidad de;2009;15,3
Porcentaje (Del total de empresas);Madrid, Comunidad de;2008;15,2
Porcentaje (Del total de empresas);Murcia, Región de;2024;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2023;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2022;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2021;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2020;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2019;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2018;2,9
Porcentaje (Del total de empresas);Murcia, Región de;2017;2,9
Porcentaje (Del total de empresas);Murcia, Región de;2016;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2015;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2014;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2013;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2012;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2011;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2010;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2009;2,8
Porcentaje (Del total de empresas);Murcia, Región de;2008;2,9
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2024;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2023;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2022;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2021;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2020;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2019;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2018;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2017;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2016;1,4
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2015;1,4
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2014;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2013;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2012;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2011;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2010;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2009;1,3
Porcentaje (Del total de empresas);Navarra, Comunidad Foral de;2008;1,3
Porcentaje (Del total de empresas);País Vasco;2024;4,2
Porcentaje (Del total de empresas);País Vasco;2023;4,2
Porcentaje (Del total de empresas);País Vasco;2022;4,2
Porcentaje (Del total de empresas);País Vasco;2021;4,2
Porcentaje (Del total de empresas);País Vasco;2020;4,2
Porcentaje (Del total de empresas);País Vasco;2019;4,2
Porcentaje (Del total de empresas);País Vasco;2018;4,3
Porcentaje (Del total de empresas);País Vasco;2017;4,3
Porcentaje (Del total de empresas);País Vasco;2016;4,7
Porcentaje (Del total de empresas);País Vasco;2015;4,7
Porcentaje (Del total de empresas);País Vasco;2014;4,8
Porcentaje (Del total de empresas);País Vasco;2013;4,9
Porcentaje (Del total de empresas);País Vasco;2012;5,0
Porcentaje (Del total de empresas);País Vasco;2011;5,1
Porcentaje (Del total de empresas);País Vasco;2010;5,2
Porcentaje (Del total de empresas);País Vasco;2009;5,1
Porcentaje (Del total de empresas);País Vasco;2008;5,1
Porcentaje (Del total de empresas);Rioja, La;2024;0,7
Porcentaje (Del total de empresas);Rioja, La;2023;0,7
Porcentaje (Del total de empresas);Rioja, La;2022;0,7
Porcentaje (Del total de empresas);Rioja, La;2021;0,7
Porcentaje (Del total de empresas);Rioja, La;2020;0,7
Porcentaje (Del total de empresas);Rioja, La;2019;0,7
Porcentaje (Del total de empresas);Rioja, La;2018;0,7
Porcentaje (Del total de empresas);Rioja, La;2017;0,7
Porcentaje (Del total de empresas);Rioja, La;2016;0,7
Porcentaje (Del total de empresas);Rioja, La;2015;0,7
Porcentaje (Del total de empresas);Rioja, La;2014;0,7
Porcentaje (Del total de empresas);Rioja, La;2013;0,7
Porcentaje (Del total de empresas);Rioja, La;2012;0,7
Porcentaje (Del total de empresas);Rioja, La;2011;0,7
Porcentaje (Del total de empresas);Rioja, La;2010;0,7
Porcentaje (Del total de empresas);Rioja, La;2009;0,7
Porcentaje (Del total de empresas);Rioja, La;2008;0,7
Porcentaje (Del total de empresas);Ceuta y Melilla;2024;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2023;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2022;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2021;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2020;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2019;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2018;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2017;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2016;0,3
Porcentaje (Del total de empresas);Ceuta y Melilla;2015;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2014;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2013;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2012;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2011;0,2
Porcentaje (Del total de empresas);Ceuta y Melilla;2010;..
Porcentaje (Del total de empresas);Ceuta y Melilla;2009;..
Porcentaje (Del total de empresas);Ceuta y Melilla;2008;..
